#SOCIAL
OthersFound $n gazes off in the distance, lost in pleasant thoughts of $N.~
VictFound   $n gazes off in the distance, lost in pleasant thoughts of you.~
CharAuto    You gaze off into the distance, lost in pleasant thoughts of yourself. How vain!~
OthersAuto  $n gazes off into the distance, lost in pleasant thoughts of $mself, What an ego!~
End

#SOCIAL
Name        dribble~
CharNoArg   You get too excited for your own good and dribble all over yourself.~
OthersNoArg $n gets too excited and dribbles all over $mself.~
CharFound   You are so happy to see $N, you lose control and dribble all over $M.~
OthersFound $n is so happy to see $N, $e loses control and dribbles all over $M.~
VictFound   $n is so happy to see you $e loses control and dribbles all over you.~
End

#SOCIAL
Name        drool~
CharNoArg   You drool on yourself.~
OthersNoArg $n drools on $mself.~
CharFound   You drool all over $N.~
OthersFound $n drools all over $N.~
VictFound   $n drools all over you.~
CharAuto    You drool on yourself.~
OthersAuto  $n drools on $mself.~
End

#SOCIAL
Name        duck~
CharNoArg   Whew!  That was close!~
OthersNoArg $n is narrowly missed by a low-flying dragon.~
CharFound   You duck behind $M.  Whew!  That was close!~
OthersFound $n ducks behind $N to avoid the fray.~
VictFound   $n ducks behind you to avoid the fray.~
CharAuto    You duck behind yourself.  Oww that hurts!~
OthersAuto  $n tries to duck behind $mself.  $n needs help getting untied now.~
End

#SOCIAL
Name        duel~
CharNoArg   You take off your left gauntlet and smack an imaginary foe in the face with it.~
OthersNoArg $n takes of $s left gauntlet and smacks the air with it.~
CharFound   You take off your left gauntlet and smack $N in the face with it.~
OthersFound $n takes off $s left gauntlet and smacks $N in the face with it.~
VictFound   $n takes off $s left gauntlet and smacks you in the face with it.~
CharAuto    Maybe you are ready for the asylum?~
OthersAuto  $n takes off $s left gauntlet and smacks $mself in the face with it, seems like a bad case of mental illness.~
End

#SOCIAL
Name        duh~
CharNoArg   You wonder where the moron who did that is.~
OthersNoArg $n wonders aloud, "Did someone just do something real dumb?"~
CharFound   You gleefully point out what a dummy $N is.~
OthersFound $n shouts, "Boy is $N a dummy!"~
VictFound   Your ears burn as $n calls you a real dummy!~
CharAuto    You are such a dummy!~
OthersAuto  Oh my god! Is $n dumb or what!~
End

#SOCIAL
Name        dukes~
CharNoArg   You stick up your dukes and get ready for a brawl.~
OthersNoArg $n sticks up $s dukes, looks like $e wants a fight!~
CharFound   You growl at $N and stick up your dukes, intent on a brawl.~
OthersFound $n snarls at $N in rage and sticks up $s fists, better leave those two alone for a while.~
VictFound   $n snarls at you angrily and sticks up $s dukes, think $e wants a fight?~
CharAuto    You are so mad at yourself that you throw up your fists in rage!~
OthersAuto  $n is so mad at $mself that $e throws up his fists in rage! Maybe $e needs some alone time...~
End

#SOCIAL
Name        dumpling~
CharNoArg   You are as cute as a lil ol' dumpling.~
OthersNoArg $n is as cute as a lil ol' dumpling.~
CharFound   You think $N is as cute as a lil ol' dumpling.~
OthersFound $n thinks $N is as cute as a lil ol' dumpling.~
VictFound   $n thinks you are as cute as a lil ol' dumpling.~
End

#SOCIAL
Name        ears~
CharNoArg   You wiggle your ears.~
OthersNoArg $n wiggles $s ears.~
CharFound   You pull $N's ears. Ouch!~
OthersFound $n pulls $N's ears. Ouch!~
VictFound   $n pulls your ears. Ouch!~
End

#SOCIAL
Name        eek~
CharNoArg   You eek!~
OthersNoArg $n squeaks out an 'Eek!'~
CharFound   You look at $N and eek!~
OthersFound $n looks at $N and eeks! What has $E done to $m?~
VictFound   $n eeks at you! What have you done to $m?~
CharAuto    You eek! What have you done?!~
OthersAuto  $n eeks! What has $e done?!~
End

#SOCIAL
Name        eep~
CharNoArg   You eep!~
OthersNoArg $n eeps!~
CharFound   You look at $N and say 'Eep!'~
OthersFound $n looks at $N and says 'Eep'!~
VictFound   $n looks at you and says 'Eep'!~
CharAuto    You want to eep yourself? No way!~
End

#SOCIAL
Name        egrin~
CharNoArg   You grin evilly.~
OthersNoArg $n grins evilly.~
CharFound   You grin evilly at $M.~
OthersFound $n grins evilly at $N.~
VictFound   $n grins evilly at you.  Hmmm.  Better keep your distance.~
CharAuto    You grin at yourself.  You must be getting very bad thoughts.~
OthersAuto  $n grins at $mself.  You must wonder what's in $s mind.~
End

#SOCIAL
Name        eh~
CharNoArg   You look around and exclaim, "How's it going, eh?"~
OthersNoArg $n looks around and exclaims, "How's it going, eh?"~
CharFound   You look at $N and exclaim, "How's it going $N, eh?"~
OthersFound $n looks at $N and exclaims, "How's it going $N, eh?" What a hoser!~
VictFound   $n looks at you and exclaims, "How's it going, eh?" What a hoser!~
End

#SOCIAL
Name        embrace~
CharNoArg   Who do you want to hold?~
OthersNoArg $n looks around for someone to hold close to $m.~
CharFound   You hold $M in a warm and loving embrace.~
OthersFound $n holds $N in a warm and loving embrace.~
VictFound   $n holds you in a warm and loving embrace.~
CharAuto    You hold yourself in a warm and loving embrace.  Feels silly doesn't it?~
OthersAuto  $n holds $mself in a warm and loving embrace.  $e looks pretty silly.~
End

#SOCIAL
Name        encore~
CharNoArg   Would you like to do that again?~
OthersNoArg $n would like to do that again!~
CharFound   You think $N did such a great job they should do it again!~
OthersFound $n thinks that $N did such a great job they should do it again!~
VictFound   $n thinks you did such a great job, you should do it again!~
CharAuto    You really had fun doing that. How about another?~
OthersAuto  $n had so much fun that $e would like to do that all over again!~
End

#SOCIAL
Name        eskimo~
CharNoArg   You rub your nose ... just like an Eskimo!~
OthersNoArg $n rubs $s nose ... just like an Eskimo!~
CharFound   You rub noses with $N showing how much you like $M.~
OthersFound $n rubs noses with $N showing $M how much $e likes $M.~
VictFound   $n rubs noses with you showing how much $e likes you.~
End

#SOCIAL
Name        evilgrin~
CharNoArg   You grin so evilly that everyone's alignment drops to -1000.~
OthersNoArg $n grins so evilly that everyone's alignment drops to -1000.~
CharFound   You grin so evilly at $M that $S alignment drops to -1000.~
OthersFound $n grins so evilly at $N that $S alignment drops to -1000.~
VictFound   $n grins so evilly at you that your alignment drops to -1000.~
CharAuto    You grin so evilly at yourself that your alignment drops to -1000.~
OthersAuto  $n grins so evilly that $s alignment drops to -1000.~
End

#SOCIAL
Name        eww~
CharNoArg   You scrunch up your nose and exclaim "EWWWWW!"~
OthersNoArg $n scrunches up $s nose and exclaims "EWWWWW!"~
CharFound   You point at $N and exclaim "EWWWWW!"~
OthersFound $n points at $N and exclaims "EWWWWW!~
VictFound   $n points at you and exclaims "EWWWWW!"~
CharAuto    You point at yourself and exclaim "EWWWWW!"~
OthersAuto  $n points at $mself and exclaims "EWWWWW!" ~
End

#SOCIAL
Name        excellent~
CharNoArg   You grin and say 'Excellent, Party on'~
OthersNoArg $n grins and says 'Excellent, Party on'~
CharFound   You tell $N, 'Excellent, Party on dude'~
OthersFound $n tells $N 'Excellent, Party on dude'~
VictFound   $n tells you 'Excellent, Party on dude'~
CharAuto    You think to yourself 'Excellent, I can party on!'~
OthersAuto  $n looks like $e is enoying a good thought.~
End

#SOCIAL
Name        eyebrow~
CharNoArg   You raise an eyebrow.~
OthersNoArg $n raises an eyebrow.~
CharFound   You raise an eyebrow at $M.~
OthersFound $n raises an eyebrow at $N.~
VictFound   $n raises an eyebrow at you.~
CharAuto    You raise an eyebrow at yourself.  That hurt!~
OthersAuto  $n raises an eyebrow at $mself.  That must have hurt!~
End

#SOCIAL
Name        faint~
CharNoArg   You feel dizzy and hit the ground like a board.~
OthersNoArg $n's eyes roll back in $s head and $e crumples to the ground.~
CharFound   You faint into $S arms.~
OthersFound $n faints into $N's arms.~
VictFound   $n faints into your arms.  How romantic.~
CharAuto    You look down at your condition and faint.~
OthersAuto  $n looks down at $s condition and faints dead away.~
End

#SOCIAL
Name        fakerep~
CharNoArg   You report: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.3113 xp.~
OthersNoArg $n reports: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.3113 xp~
CharFound   You report: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.3113 xp.~
OthersFound $n reports: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.3113 xp.~
VictFound   $n reports: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.3113 xp.~
CharAuto    You report: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.3113 xp.~
OthersAuto  $n reports: 12874/13103 hp 9238/10230 mana 2483/3451 mv 2.3113 xp.~
End

#SOCIAL
Name        fear~
CharNoArg   You are overcome by fear and begin shaking uncontrollably.~
OthersNoArg $n is overcome by fear and begins shaking uncontrollably.~
CharFound   You look at $N and are overcome by fear.~
OthersFound $n looks at $N and is overcome by fear. $n's knees start knocking.~
VictFound   $n takes one look at you and is overcome by fear. $n's knees begin to knock and $s legs buckle.~
End

#SOCIAL
Name        fiddledeedee~
CharNoArg   You exclaim, 'Oh! Fiddle-dee-dee!'~
OthersNoArg $n exclaims, 'Oh! Fiddle-dee-dee!'~
CharFound   You tell $M, 'Fiddle-dee-dee!'~
OthersFound $n looks at $M and says, 'Fiddle-dee-dee!'~
VictFound   $n looks at you and says, 'Fiddle-dee-dee!'~
CharAuto    You mutter to yourself. Fiddle-dee-dee.~
OthersAuto  $n mutters to $mself. Fiddle-dee-dee.~
End

#SOCIAL
Name        fierce~
CharNoArg   You gnash your teeth and grizzle your face and appear incredibly fierce.~
OthersNoArg $n gnashes $s teeth and grizzles $s face and appears incredibly fierce!~
CharFound   You give $N a fierce spanking. $N begins to bleed.~
OthersFound $n gives $N a fierce spanking. $N begins to bleed.~
VictFound   $n gives you a fierce spanking. You begin to bleed.~
End

#SOCIAL
Name        finger~
CharNoArg   You pull your finger.~
OthersNoArg $n pulls $s finger.~
CharFound   You pull $N's finger.~
OthersFound $n pulls $N's finger. Watch out!~
VictFound   $n pulls your finger. Uh oh!~
End

#SOCIAL
Name        flex~
CharNoArg   You flex.~
OthersNoArg $n flexes. Must think $e's buff.~
CharFound   You flex for $M. Impressive!~
OthersFound $n flexes in a vain attempt at impressing $N.~
VictFound   You watch $n flex. Are you impressed, or what?~
CharAuto    You flex, just to make sure you still got it.~
OthersAuto  $n flexes $s muscles.~
End

#SOCIAL
Name        flick~
CharNoArg   Seeing pixies?~
OthersNoArg $n holds $s fingers up, flicking the air.  How odd.~
CharFound   You flick $N right across the room!  Meanie!~
OthersFound $n flicks $N right across the room!~
VictFound   $n flicks you across the room! $e's in for it now...~
CharAuto    You flick yourself right in the middle of your forehead.~
OthersAuto  $n flicks $mself in the forehead.  What a dummy.~
End

#SOCIAL
Name        flip~
CharNoArg   You flip head over heels.~
OthersNoArg $n flips head over heels.~
CharFound   You flip $M over your shoulder.~
OthersFound $n flips $N over $s shoulder.~
VictFound   $n flips you over $s shoulder.  Hmmmm.~
CharAuto    You tumble all over the room.~
OthersAuto  $n does some nice tumbling and gymnastics.~
End

#SOCIAL
Name        flirt~
CharNoArg   Wink wink!~
OthersNoArg $n flirts -- probably needs a date, huh?~
CharFound   You flirt with $M.~
OthersFound $n flirts with $N.~
VictFound   $n wants you to show some interest and is flirting with you.~
CharAuto    You flirt with yourself.~
OthersAuto  $n flirts with $mself.  Hoo boy.~
End

#SOCIAL
Name        fluffle~
CharNoArg   You've got to fluffle SOMEONE.~
CharFound   You fluffle $N's hair playfully.~
OthersFound $n fluffles $N's hair playfully.~
VictFound   $n fluffles your hair playfully.~
CharAuto    You fluffle your hair.~
OthersAuto  $n fluffles $s hair.~
End

#SOCIAL
Name        flutter~
CharNoArg   You flutter your eyelashes.~
OthersNoArg $n flutters $s eyelashes.~
CharFound   You flutter your eyelashes at $M.~
OthersFound $n flutters $s eyelashes in $N's direction.~
VictFound   $n looks at you and flutters $s eyelashes.~
CharAuto    You flutter your eyelashes at the thought of yourself.~
OthersAuto  $n flutters $s eyelashes at no one in particular.~
End

#SOCIAL
Name        fondle~
CharNoArg   You suddenly have the urge to fondle someone~
OthersNoArg $n is looking for someone to fondle, get out while you can!~
CharFound   You fondly fondle $N.~
OthersFound $n starts fondling $N, maybe they should get a room!~
VictFound   $n fondly fondles you.~
CharAuto    You start fondling yourself, lonely eh?~
OthersAuto  $n starts fondling $mself.  $n appears to be going blind.~
End

#SOCIAL
Name        footrub~
CharNoArg   You glance around the room looking for someone to rub your feet.~
OthersNoArg $n glances around the room looking for someone to rub $s feet.~
CharFound   You ask $N to rub your tired feet.~
OthersFound $n asks $N to rub $s tired feet. Better leave before $e asks you.~
VictFound   $n asks you to rub $s tired feet. Better leave your gloves on.~
CharAuto    You rub your tired feet, waiting for a refresh.~
OthersAuto  $n rubs $s tired feet. $e sure could use a refresh.~
End

#SOCIAL
Name        forgive~
CharNoArg   You forgive the world in general for the wrongs it has done to you.~
OthersNoArg $n forgives the world in general for the wrongs it has done $m.~
CharFound   You forgive $N for $S past transgressions and say 'Don't do it again!'~
OthersFound $n forgives $N for $S past transgressions and says 'Don't do it again!'~
VictFound   $n forgives you for your past transgressions and says 'Don't do it again!'~
CharAuto    You forgive yourself for your sins and feel much better.~
OthersAuto  $n forgives $mself for $s sins and looks very relieved.~
End

#SOCIAL
Name        french~
CharNoArg   Kiss whom?~
OthersNoArg $n is looking for someone to kiss.~
CharFound   You give $N a long and passionate kiss.~
OthersFound $n kisses $N passionately.~
VictFound   $n gives you a long and passionate kiss.~
CharAuto    You gather yourself in your arms and try to kiss yourself.~
OthersAuto  $n makes an attempt at kissing $mself.~
End

#SOCIAL
Name        frisky~
CharNoArg   You are feeling frisky, watch out!~
OthersNoArg $n has an odd gleam in $s eye, watch out!~
CharFound   You let $N know you're feeling a little frisky.~
OthersFound $n lets $N know $e is feeling a little frisky at the moment.~
VictFound   $n wants you to know $e is feeling a little frisky at the moment.~
CharAuto    You start getting frisky with yourself. Get a room!~
OthersAuto  $n starts getting frisky with $mself. Time for $m to take a cold shower!~
End

#SOCIAL
Name        frolick~
CharNoArg   You throw confetti into the air and frolick about with gleeful abandon.~
OthersNoArg $n throws confetti into the air and frolicks about with gleeful abandon.~
CharFound   You take $N's hand and frolick about with gleeful abandon.~
OthersFound $n takes $N's hand and frolicks about with gleeful abandon.~
VictFound   $n takes your hand and frolicks about with gleeful abandon.~
End

#SOCIAL
Name        frown~
CharNoArg   What's bothering you ?~
OthersNoArg $n frowns.~
CharFound   You frown at what $N did.~
OthersFound $n frowns at what $N did.~
VictFound   $n frowns at what you did.~
CharAuto    You frown at yourself.  Poor baby.~
OthersAuto  $n frowns at $mself.  Poor baby.~
End

#SOCIAL
Name        fstar~
CharNoArg   A falling star catches your eye.~
OthersNoArg $n is looking for a falling star to wish upon.~
CharFound   You and $N make a wish upon a falling star.~
OthersFound $n and $N wistfully gaze upon a falling star.~
VictFound   $n wishes upon a falling star for your happiness.~
CharAuto    You make a wish upon a falling star.~
OthersAuto  $n watches a falling star.~
End

#SOCIAL
Name        ftkiss~
CharNoArg   You kiss your fingers, looking for someone's forehead to place them upon.~
OthersNoArg $n kisses $s fingers, looking around for someone to place $s affection on.~
CharFound   You kiss your fingers, and gently place them upon $N's forehead.~
OthersFound $n kisses $s fingers, and gently places them upon $N's forehead.~
VictFound   $n kisses $s fingers, and gently places them upon your forehead.~
CharAuto    You kiss your fingertips, and slowly press them upon your forehead.~
OthersAuto  $n kisses $s fingertips, placing them gently upon $s forehead.~
End

#SOCIAL
Name        fume~
CharNoArg   You grit your teeth and fume with rage.~
OthersNoArg $n grits $s teeth and fumes with rage.~
CharFound   You stare at $M, fuming.~
OthersFound $n stares at $N, fuming with rage.~
VictFound   $n stares at you, fuming with rage!~
CharAuto    That's right - hate yourself!~
OthersAuto  $n clenches $s fists and stomps his feet, fuming with anger.~
End

#SOCIAL
Name        gag~
CharNoArg   You gag.~
OthersNoArg $n suddenly starts gagging.~
CharFound   You start gagging in $N's direction.~
OthersFound $n starts gagging in $N's direction.~
VictFound   $n starts gagging in your direction.~
CharAuto    You attempt to gag yourself.~
OthersAuto  $n attempts to gag $mself.~
End

#SOCIAL
Name        gasp~
CharNoArg   You gasp in astonishment.~
OthersNoArg $n gasps in astonishment.~
CharFound   You gasp as you realize what $E did.~
OthersFound $n gasps as $e realizes what $N did.~
VictFound   $n gasps as $e realizes what you did.~
CharAuto    You look at yourself and gasp!~
OthersAuto  $n takes one look at $mself and gasps in astonisment!~
End

#SOCIAL
Name        gawk~
CharNoArg   You gawk at everyone around you.~
OthersNoArg $n gawks at everyone in the room.~
CharFound   You gawk at $M.~
OthersFound $n gawks at $N.~
VictFound   $n gawks at you.~
CharAuto    You gawk as you think what you must look like to others.~
OthersAuto  $n is gawking again.  What is on $s mind?~
End

#SOCIAL
Name        gbhug~
CharNoArg   You hug a great big grizzly bear.~
OthersNoArg $n hugs a great big grizzly bear.~
CharFound   You give $N a great big bearhug. Ooooof!~
OthersFound $n gives a great big bearhug to $N. Oooof!~
VictFound   $n gives you a great big bearhug. Ooooof!~
End

#SOCIAL
Name        ghug~
CharNoArg   GROUP HUG!  GROUP HUG!~
OthersNoArg $n hugs you all in a big group hug.  How sweet!~
CharFound   GROUP HUG!  GROUP HUG!~
OthersFound $n hugs you all in a big group hug.  How sweet!~
VictFound   $n hugs you all in a big group hug.  How sweet!~
CharAuto    GROUP HUG!  GROUP HUG!~
OthersAuto  $n hugs you all in a big group hug.  How sweet!~
End

#SOCIAL
Name        giggle~
CharNoArg   You giggle.~
OthersNoArg $n giggles.~
CharFound   You giggle at $M.~
OthersFound $n giggles at $N's actions.~
VictFound   $n giggles at you.  Hope it's not contagious!~
CharAuto    You giggle at yourself.  You must be nervous or something.~
OthersAuto  $n giggles at $mself.  $n must be nervous or something.~
End

#SOCIAL
Name        girn~
CharNoArg   You try to grin, but somehow get it slightly wrong.~
OthersNoArg $n tries to grin, but somehow gets it slightly wrong.~
CharFound   You try to grin at $N, but $E gives you a funny look.~
OthersFound $n tries to grin at $N, but screws it up badly.~
VictFound   $n turns $s lips in a sad attempt at a lopsided grin.~
CharAuto    Your face becomes a ghastly mask as you fail to grin.~
OthersAuto  $n's face becomes a strange death mask as $e tries to grin.~
End

#SOCIAL
Name        gjob~
CharNoArg   You leap in the air and yell "Good Job!"~
OthersNoArg $n pats $mself on the back and smiles.~
CharFound   You plant a great big gold star on $N.~
OthersFound $n congratulates $N for a job well done.~
VictFound   $n sticks a gold star on your forehead and says "Good Job!"~
CharAuto    You try and stick a gold star on your forehead in order to get attention for your good work.~
OthersAuto  $n tries to praise $mself for a job well done.~
End

#SOCIAL
Name        glare~
CharNoArg   You glare at nothing in particular.~
OthersNoArg $n glares around $m.~
CharFound   You glare icily at $M.~
OthersFound $n glares at $N.~
VictFound   $n glares icily at you, you feel cold to your bones.~
CharAuto    You glare icily at your feet, they are suddenly very cold.~
OthersAuto  $n glares at $s feet, what is bothering $m?~
End

#SOCIAL
Name        glower~
CharNoArg   You glower in frustration. Having a bad day?~
OthersNoArg $n glowers in frustration.~
CharFound   You glower at $N in frustration over what $E said.~
OthersFound $n glowers at $N in frustration.~
VictFound   $n glowers at you in frustration. Did you say something?~
CharAuto    You glower at yourself. Having a bad day?~
OthersAuto  $n glowers at $mself. Maybe $e's having a bad day.~
End

#SOCIAL
Name        gnight~
CharNoArg   You tell everyone goodnight.~
OthersNoArg $n tells everyone goodnight.~
CharFound   You give $N a soft goodnight kiss and wave to $M.~
OthersFound $n gives $N a soft goodnight kiss then waves to $M.~
VictFound   $n gives you a soft goodnight kiss and then waves to you.~
CharAuto    You say goodnight to yourself.~
OthersAuto  $n says goodnight to $mself, $e must really be tired.~
End

#SOCIAL
Name        gobble~
CharNoArg   You clear your throat and gobble several times.~
OthersNoArg $n clears $s throat and gobbles most musically.~
CharFound   You clear your throat and gobble profusely at $N.~
OthersFound $n clears $s throat and gobbles like a turkey at $N.~
VictFound   $n clears $s throat and gobbles like a turkey at you.~
CharAuto    Gobbling at yourself? Okaaaay then.~
OthersAuto  $n starts gobbling to $mself.  How odd.~
End

#SOCIAL
Name        goodluck~
CharNoArg   To whom do you want to wish luck?~
OthersNoArg $n appears to want to wish someone good luck.~
CharFound   You slap $N on the back and wish $M good luck.~
OthersFound $n slaps $N on the back and wishes $M good luck in $S adventures.~
VictFound   $n slaps you on the back and wishes you good luck.~
CharAuto    You must be about to attempt something truly foolish to wish yourself goodluck.~
OthersAuto  $n is about to attempt something that will probably get $mself killed.~
End

#SOCIAL
Name        goodnight~
CharNoArg   You bid goodnight to everyone in the room.~
OthersNoArg $n bids goodnight to everyone.~
CharFound   You wish $N goodnight.~
OthersFound $n says goodnight to $N.~
VictFound   $n wishes you goodnight.~
CharAuto    Now I lay me down to sleep...~
OthersAuto  $n says $s prayers.~
End

#SOCIAL
Name        goose~
CharNoArg   You honk like a goose!~
OthersNoArg It dawns on you that $n looks a lot like a goose.~
CharFound   You goose $N!~
OthersFound $n attempts to goose $N! Uh oh...~
VictFound   $n gooses you and then runs away giggling!~
CharAuto    You try to hatch a goose egg.~
OthersAuto  $n nonchalantly sits on a goose egg and waits patiently.~
End

#SOCIAL
Name        grab~
CharNoArg   You grab.~
OthersNoArg $n grabs thin air. Hallucinations possibly?~
CharFound   You grab $N and scream MINE!~
OthersFound $n grabs $N and says MINE! ~
VictFound   $n grabs you and pulls you close while yelling, "MINE!".~
CharAuto    That's just not right.~
OthersAuto  $n attempted to perform something that was censored by the FCC.~
End

#SOCIAL
Name        gratz~
CharNoArg   Congratulate who?~
OthersNoArg $n is looking for someone to congratulate.~
CharFound   You congratulate $N with a big slap on $S back!~
OthersFound $n congratulates $N with a big hearty slap on the back!~
VictFound   $n congratulates you with a big slap on your back!~
CharAuto    You want to congratulate yourself? You must be an egomaniac!~
OthersAuto  $n congratulates $mself. What a goof!~
End

#SOCIAL
Name        greet~
CharNoArg   You greet everyone in the room.~
OthersNoArg $n greets you with a pleasant smile.~
CharFound   You warmly greet $N, saying "Well met, $N! How fare thee, on this fine day?"~
OthersFound $n greets $N warmly.~
VictFound   $n smiles at you and says, "How fare thee on this fine day, $N?"~
End

#SOCIAL
Name        grimace~
CharNoArg   You contort your face in disgust.~
OthersNoArg $n grimaces in disgust.~
CharFound   You grimace in disgust at $M.~
OthersFound $n grimaces in disgust at $N.~
VictFound   $n grimaces in disgust at you.~
CharAuto    You grimace at yourself in disgust.~
OthersAuto  $n grimaces at $mself in disgust.~
End

#SOCIAL
Name        grin~
CharNoArg   You grin.~
OthersNoArg $n grins.~
CharFound   You grin at $M.~
OthersFound $n grins at $N.~
VictFound   $n grins at you.~
CharAuto    you grin at yourself. What are you thinking?~
OthersAuto  $n grins at $mself. What is $e thinking about?~
End

#SOCIAL
Name        grip~
CharNoArg   You tighten your grip on your weapon, preparing for battle.~
OthersNoArg $n tightens $s grip on $s weapon, preparing for battle.~
CharFound   You grip your weapon, preparing for battle with $N!~
OthersFound $n tightens $s grip on $s weapon, preparing for battle with $N!~
VictFound   $n tightens $s grip on $s weapon, preparing for battle with you!~
CharAuto    You attempt to get a grip on yourself.~
OthersAuto  $n attempts to get a grip on $mself.~
End

#SOCIAL
Name        gripe~
CharNoArg   You gripe.~
OthersNoArg $n gripes about anything and everything to any who will listen.~
CharFound   You gripe to $N about everything from  the plague to chastity belts.~
OthersFound $n gripes to $N. ~
VictFound   $n gripes non stop. Perhaps $s armor is a bit too tight?~
CharAuto    You gripe to no one in particular.~
OthersAuto  $n is griping about something.~
End

#SOCIAL
Name        groan~
CharNoArg   You groan loudly.~
OthersNoArg $n groans loudly.~
CharFound   You groan at the sight of $M.~
OthersFound $n groans at the sight of $N.~
VictFound   $n groans at the sight of you.~
CharAuto    You groan as you realize what you have done.~
OthersAuto  $n groans as $e realizes what $e has done.~
End

#SOCIAL
Name        grope~
CharNoArg   You madly look around for someone to grope.~
OthersNoArg $n is looking for someone to grope, RUN AWAY!~
CharFound   You grope $N!~
OthersFound $n gropes $N, maybe you should leave them alone.~
VictFound   $n gropes you!~
CharAuto    You start groping yourself. Looking for love in all the wrong places, maybe?~
OthersAuto  $n starts groping $mself, maybe you should leave $m alone.~
End

#SOCIAL
Name        grouch~
CharNoArg   You are acting quite grouchy!~
OthersNoArg $n is acting quite grouchy. Better go away!~
CharFound   You are feeling quite grouchy towards $N.~
OthersFound $n is feeling quite grouchy towards $N.~
VictFound   $n is feeling quite grouchy towards you. Perhaps this would be a good time to leave?~
End

#SOCIAL
Name        grovel~
CharNoArg   You grovel in the dirt.~
OthersNoArg $n grovels in the dirt.~
CharFound   You grovel before $M.~
OthersFound $n grovels in the dirt before $N.~
VictFound   $n grovels in the dirt before you.~
CharAuto    That seems a little silly to me.~
OthersAuto  $n starts groveling to $mself, I think there might be a problem here.~
End

#SOCIAL
Name        growl~
CharNoArg   Grrrrrrrrrr ...~
OthersNoArg $n growls.~
CharFound   Grrrrrrrrrr ... take that, $N!~
OthersFound $n growls at $N.  Better leave the room before the fighting starts.~
VictFound   $n growls at you.  Hey, two can play it that way!~
CharAuto    You growl at yourself.  Boy, do you feel bitter!~
OthersAuto  $n growls at $mself.  This could get interesting...~
End

#SOCIAL
Name        grumble~
CharNoArg   You grumble.~
OthersNoArg $n grumbles.~
CharFound   You grumble to $M.~
OthersFound $n grumbles to $N.~
VictFound   $n grumbles to you.~
CharAuto    You grumble under your breath.~
OthersAuto  $n grumbles under $s breath.~
End

#SOCIAL
Name        grumpy~
CharNoArg   You grumpy.~
OthersNoArg $n is feeling very grumpy.~
CharFound   You make $N aware of just how grumpy you are.~
OthersFound $n grumps at $N.~
VictFound   You suddenly realize how grumpy $n is.~
CharAuto    You grump at yourself. Satisfied?~
OthersAuto  $n grumps at $mself. Better steer clear.~
End

#SOCIAL
Name        grunt~
CharNoArg   GRNNNHTTTT.~
OthersNoArg $n grunts like a pig.~
CharFound   GRNNNHTTTT.~
OthersFound $n grunts to $N.  What a pig!~
VictFound   $n grunts to you.  What a pig!~
CharAuto    GRNNNHTTTT.~
OthersAuto  $n grunts to nobody in particular.  What a pig!~
End

#SOCIAL
Name        gulp~
CharNoArg   You gulp nervously and loosen your neckwear.~
OthersNoArg $n gulps nervously and loosens $s neckwear.~
CharFound   You loosen your neckwear and gulp nervously under $N's gaze.~
OthersFound $n loosens $s neckwear and gulps nervously at $N.~
VictFound   $n loosens $s neckwear and gulps nervously at you.~
CharAuto    You gulp nervously and loosen your neckwear.~
OthersAuto  $n gulps nervously and loosens $s neckwear.~
End

#SOCIAL
Name        hail~
CharNoArg   You raise your sword high above your head and yell 'Hail!'~
OthersNoArg $n raises $s sword high above $s head and yells 'Hail!'~
CharFound   You raise your sword high above your head and yell 'Hail $N!'~
OthersFound $n raises $s sword high above $s head and yells 'Hail $N!'~
VictFound   $n hails you with $s sword and yells 'Hail $N!'~
CharAuto    You raise your sword high above your head and yell 'Hail...ME!!'~
OthersAuto  $n raises $s sword high above $s head and yells 'Hail ME!!'~
End

#SOCIAL
Name        hair~
CharNoArg   You run your fingers through your hair.~
OthersNoArg $n runs $s fingers through $s hair, how vain!~
CharFound   You run your fingers through $N's hair.~
OthersFound $n runs $s fingers through $N's hair, how sweet.~
VictFound   $n runs $s fingers through your hair soothingly.~
CharAuto    Having a bad hair day?~
OthersAuto  $n seems to be having a bad hair day.~
End

#SOCIAL
Name        hand~
CharNoArg   Kiss whose hand?~
CharFound   You kiss $S hand.~
OthersFound $n kisses $N's hand.  How continental!~
VictFound   $n kisses your hand.  How continental!~
CharAuto    You kiss your own hand.~
OthersAuto  $n kisses $s own hand.~
End

#SOCIAL
Name        happy~
CharNoArg   You look happy! =)~
OthersNoArg $n looks happy! Awww whatta chum!~
CharFound   You force $N to yell, 'HAPPY HAPPY JOY JOY!!'~
OthersFound $n forces $N to yell, 'HAPPY HAPPY JOY JOY!!'~
VictFound   $n forces you to yell, 'HAPPY HAPPY JOY JOY!!'~
